"env_step","quad_marl_1751386510 - _step","quad_marl_1751386510 - _step__MIN","quad_marl_1751386510 - _step__MAX","quad_marl_1751386510 - returned_episode_lengths","quad_marl_1751386510 - returned_episode_lengths__MIN","quad_marl_1751386510 - returned_episode_lengths__MAX","quad_marl_1751386510 - returned_episode_returns","quad_marl_1751386510 - returned_episode_returns__MIN","quad_marl_1751386510 - returned_episode_returns__MAX","quad_marl_1751385259 - _step","quad_marl_1751385259 - _step__MIN","quad_marl_1751385259 - _step__MAX","quad_marl_1751385259 - returned_episode_lengths","quad_marl_1751385259 - returned_episode_lengths__MIN","quad_marl_1751385259 - returned_episode_lengths__MAX","quad_marl_1751385259 - returned_episode_returns","quad_marl_1751385259 - returned_episode_returns__MIN","quad_marl_1751385259 - returned_episode_returns__MAX","quad_marl_1751384008 - _step","quad_marl_1751384008 - _step__MIN","quad_marl_1751384008 - _step__MAX","quad_marl_1751384008 - returned_episode_lengths","quad_marl_1751384008 - returned_episode_lengths__MIN","quad_marl_1751384008 - returned_episode_lengths__MAX","quad_marl_1751384008 - returned_episode_returns","quad_marl_1751384008 - returned_episode_returns__MIN","quad_marl_1751384008 - returned_episode_returns__MAX","quad_marl_1751382761 - _step","quad_marl_1751382761 - _step__MIN","quad_marl_1751382761 - _step__MAX","quad_marl_1751382761 - returned_episode_lengths","quad_marl_1751382761 - returned_episode_lengths__MIN","quad_marl_1751382761 - returned_episode_lengths__MAX","quad_marl_1751382761 - returned_episode_returns","quad_marl_1751382761 - returned_episode_returns__MIN","quad_marl_1751382761 - returned_episode_returns__MAX","quad_marl_1751381509 - _step","quad_marl_1751381509 - _step__MIN","quad_marl_1751381509 - _step__MAX","quad_marl_1751381509 - returned_episode_lengths","quad_marl_1751381509 - returned_episode_lengths__MIN","quad_marl_1751381509 - returned_episode_lengths__MAX","quad_marl_1751381509 - returned_episode_returns","quad_marl_1751381509 - returned_episode_returns__MIN","quad_marl_1751381509 - returned_episode_returns__MAX","quad_marl_1751380263 - _step","quad_marl_1751380263 - _step__MIN","quad_marl_1751380263 - _step__MAX","quad_marl_1751380263 - returned_episode_lengths","quad_marl_1751380263 - returned_episode_lengths__MIN","quad_marl_1751380263 - returned_episode_lengths__MAX","quad_marl_1751380263 - returned_episode_returns","quad_marl_1751380263 - returned_episode_returns__MIN","quad_marl_1751380263 - returned_episode_returns__MAX","quad_marl_1751379011 - _step","quad_marl_1751379011 - _step__MIN","quad_marl_1751379011 - _step__MAX","quad_marl_1751379011 - returned_episode_lengths","quad_marl_1751379011 - returned_episode_lengths__MIN","quad_marl_1751379011 - returned_episode_lengths__MAX","quad_marl_1751379011 - returned_episode_returns","quad_marl_1751379011 - returned_episode_returns__MIN","quad_marl_1751379011 - returned_episode_returns__MAX","quad_marl_1751377760 - _step","quad_marl_1751377760 - _step__MIN","quad_marl_1751377760 - _step__MAX","quad_marl_1751377760 - returned_episode_lengths","quad_marl_1751377760 - returned_episode_lengths__MIN","quad_marl_1751377760 - returned_episode_lengths__MAX","quad_marl_1751377760 - returned_episode_returns","quad_marl_1751377760 - returned_episode_returns__MIN","quad_marl_1751377760 - returned_episode_returns__MAX","quad_marl_1751376509 - _step","quad_marl_1751376509 - _step__MIN","quad_marl_1751376509 - _step__MAX","quad_marl_1751376509 - returned_episode_lengths","quad_marl_1751376509 - returned_episode_lengths__MIN","quad_marl_1751376509 - returned_episode_lengths__MAX","quad_marl_1751376509 - returned_episode_returns","quad_marl_1751376509 - returned_episode_returns__MIN","quad_marl_1751376509 - returned_episode_returns__MAX","quad_marl_1751375258 - _step","quad_marl_1751375258 - _step__MIN","quad_marl_1751375258 - _step__MAX","quad_marl_1751375258 - returned_episode_lengths","quad_marl_1751375258 - returned_episode_lengths__MIN","quad_marl_1751375258 - returned_episode_lengths__MAX","quad_marl_1751375258 - returned_episode_returns","quad_marl_1751375258 - returned_episode_returns__MIN","quad_marl_1751375258 - returned_episode_returns__MAX"
"5767168","11","11","11","116.56070709228516","116.56070709228516","116.56070709228516","-304.5733642578125","-304.5733642578125","-304.5733642578125","11","11","11","116.3864974975586","116.3864974975586","116.3864974975586","-303.3546142578125","-303.3546142578125","-303.3546142578125","11","11","11","114.69792175292969","114.69792175292969","114.69792175292969","-299.72039794921875","-299.72039794921875","-299.72039794921875","11","11","11","113.50798034667969","113.50798034667969","113.50798034667969","-294.9285888671875","-294.9285888671875","-294.9285888671875","11","11","11","117.45588684082031","117.45588684082031","117.45588684082031","-308.06622314453125","-308.06622314453125","-308.06622314453125","11","11","11","117.4090805053711","117.4090805053711","117.4090805053711","-305.89886474609375","-305.89886474609375","-305.89886474609375","11","11","11","114.94096374511719","114.94096374511719","114.94096374511719","-299.10150146484375","-299.10150146484375","-299.10150146484375","11","11","11","118.08061218261719","118.08061218261719","118.08061218261719","-308.514404296875","-308.514404296875","-308.514404296875","11","11","11","113.0165023803711","113.0165023803711","113.0165023803711","-293.829345703125","-293.829345703125","-293.829345703125","11","11","11","116.33795166015625","116.33795166015625","116.33795166015625","-305.2413635253906","-305.2413635253906","-305.2413635253906"
"6291456","12","12","12","114.42991638183594","114.42991638183594","114.42991638183594","-288.29058837890625","-288.29058837890625","-288.29058837890625","12","12","12","114.52779388427734","114.52779388427734","114.52779388427734","-287.66180419921875","-287.66180419921875","-287.66180419921875","12","12","12","112.72743225097656","112.72743225097656","112.72743225097656","-283.51611328125","-283.51611328125","-283.51611328125","12","12","12","111.77302551269531","111.77302551269531","111.77302551269531","-280.3487854003906","-280.3487854003906","-280.3487854003906","12","12","12","116.50141906738281","116.50141906738281","116.50141906738281","-294.7989196777344","-294.7989196777344","-294.7989196777344","12","12","12","115.95071411132812","115.95071411132812","115.95071411132812","-291.60986328125","-291.60986328125","-291.60986328125","12","12","12","112.69515991210938","112.69515991210938","112.69515991210938","-281.82440185546875","-281.82440185546875","-281.82440185546875","12","12","12","117.0979232788086","117.0979232788086","117.0979232788086","-295.68450927734375","-295.68450927734375","-295.68450927734375","12","12","12","110.52810668945312","110.52810668945312","110.52810668945312","-277.0938720703125","-277.0938720703125","-277.0938720703125","12","12","12","114.20181274414062","114.20181274414062","114.20181274414062","-288.73004150390625","-288.73004150390625","-288.73004150390625"
"6815744","13","13","13","112.24920654296875","112.24920654296875","112.24920654296875","-272.953369140625","-272.953369140625","-272.953369140625","13","13","13","112.3717041015625","112.3717041015625","112.3717041015625","-271.64691162109375","-271.64691162109375","-271.64691162109375","13","13","13","110.37242889404297","110.37242889404297","110.37242889404297","-267.3013610839844","-267.3013610839844","-267.3013610839844","13","13","13","109.38650512695312","109.38650512695312","109.38650512695312","-264.2859191894531","-264.2859191894531","-264.2859191894531","13","13","13","115.32614135742188","115.32614135742188","115.32614135742188","-281.89703369140625","-281.89703369140625","-281.89703369140625","13","13","13","114.48971557617188","114.48971557617188","114.48971557617188","-277.5261535644531","-277.5261535644531","-277.5261535644531","13","13","13","110.44195556640625","110.44195556640625","110.44195556640625","-265.99053955078125","-265.99053955078125","-265.99053955078125","13","13","13","115.54521179199219","115.54521179199219","115.54521179199219","-281.731201171875","-281.731201171875","-281.731201171875","13","13","13","108.534912109375","108.534912109375","108.534912109375","-262.88836669921875","-262.88836669921875","-262.88836669921875","13","13","13","111.96758270263672","111.96758270263672","111.96758270263672","-273.09375","-273.09375","-273.09375"
"7340032","14","14","14","110.36167907714844","110.36167907714844","110.36167907714844","-258.8861083984375","-258.8861083984375","-258.8861083984375","14","14","14","109.71237182617188","109.71237182617188","109.71237182617188","-255.38916015625","-255.38916015625","-255.38916015625","14","14","14","108.26383209228516","108.26383209228516","108.26383209228516","-252.33059692382812","-252.33059692382812","-252.33059692382812","14","14","14","107.04306030273438","107.04306030273438","107.04306030273438","-248.7138671875","-248.7138671875","-248.7138671875","14","14","14","114.45150756835938","114.45150756835938","114.45150756835938","-270.1865234375","-270.1865234375","-270.1865234375","14","14","14","112.62879943847656","112.62879943847656","112.62879943847656","-263.27008056640625","-263.27008056640625","-263.27008056640625","14","14","14","108.42755126953125","108.42755126953125","108.42755126953125","-252.12933349609375","-252.12933349609375","-252.12933349609375","14","14","14","113.89297485351562","113.89297485351562","113.89297485351562","-267.3653564453125","-267.3653564453125","-267.3653564453125","14","14","14","107.05482482910156","107.05482482910156","107.05482482910156","-250.4716796875","-250.4716796875","-250.4716796875","14","14","14","110.056396484375","110.056396484375","110.056396484375","-258.4031982421875","-258.4031982421875","-258.4031982421875"
"7864320","15","15","15","108.5172119140625","108.5172119140625","108.5172119140625","-245.91107177734375","-245.91107177734375","-245.91107177734375","15","15","15","107.3931884765625","107.3931884765625","107.3931884765625","-241.65579223632812","-241.65579223632812","-241.65579223632812","15","15","15","106.33541107177734","106.33541107177734","106.33541107177734","-238.5272216796875","-238.5272216796875","-238.5272216796875","15","15","15","104.84073638916016","104.84073638916016","104.84073638916016","-234.99891662597656","-234.99891662597656","-234.99891662597656","15","15","15","113.46331787109375","113.46331787109375","113.46331787109375","-258.8861389160156","-258.8861389160156","-258.8861389160156","15","15","15","110.84481811523438","110.84481811523438","110.84481811523438","-249.9326171875","-249.9326171875","-249.9326171875","15","15","15","106.21890258789062","106.21890258789062","106.21890258789062","-238.4500732421875","-238.4500732421875","-238.4500732421875","15","15","15","112.50782775878906","112.50782775878906","112.50782775878906","-254.51495361328125","-254.51495361328125","-254.51495361328125","15","15","15","105.56369018554688","105.56369018554688","105.56369018554688","-238.38858032226562","-238.38858032226562","-238.38858032226562","15","15","15","108.0786361694336","108.0786361694336","108.0786361694336","-245.108154296875","-245.108154296875","-245.108154296875"
"8388608","16","16","16","106.97648620605469","106.97648620605469","106.97648620605469","-234.29762268066406","-234.29762268066406","-234.29762268066406","16","16","16","105.21072387695312","105.21072387695312","105.21072387695312","-229.12782287597656","-229.12782287597656","-229.12782287597656","16","16","16","104.7430191040039","104.7430191040039","104.7430191040039","-227.04013061523438","-227.04013061523438","-227.04013061523438","16","16","16","102.34352111816406","102.34352111816406","102.34352111816406","-221.5462188720703","-221.5462188720703","-221.5462188720703","16","16","16","112.42219543457031","112.42219543457031","112.42219543457031","-248.1097869873047","-248.1097869873047","-248.1097869873047","16","16","16","109.15524291992188","109.15524291992188","109.15524291992188","-237.76686096191406","-237.76686096191406","-237.76686096191406","16","16","16","104.30644226074219","104.30644226074219","104.30644226074219","-225.94004821777344","-225.94004821777344","-225.94004821777344","16","16","16","110.35403442382812","110.35403442382812","110.35403442382812","-239.97134399414062","-239.97134399414062","-239.97134399414062","16","16","16","103.57659149169922","103.57659149169922","103.57659149169922","-225.37771606445312","-225.37771606445312","-225.37771606445312","16","16","16","106.11649322509766","106.11649322509766","106.11649322509766","-232.20675659179688","-232.20675659179688","-232.20675659179688"
"8912896","17","17","17","105.56208801269531","105.56208801269531","105.56208801269531","-224.09976196289062","-224.09976196289062","-224.09976196289062","17","17","17","103.10130310058594","103.10130310058594","103.10130310058594","-216.99642944335938","-216.99642944335938","-216.99642944335938","17","17","17","103.1363525390625","103.1363525390625","103.1363525390625","-216.22036743164062","-216.22036743164062","-216.22036743164062","17","17","17","100.24686431884766","100.24686431884766","100.24686431884766","-210.17807006835938","-210.17807006835938","-210.17807006835938","17","17","17","111.41909790039062","111.41909790039062","111.41909790039062","-237.61070251464844","-237.61070251464844","-237.61070251464844","17","17","17","107.96873474121094","107.96873474121094","107.96873474121094","-227.2001953125","-227.2001953125","-227.2001953125","17","17","17","102.67698669433594","102.67698669433594","102.67698669433594","-215.27525329589844","-215.27525329589844","-215.27525329589844","17","17","17","107.89363098144531","107.89363098144531","107.89363098144531","-226.17156982421875","-226.17156982421875","-226.17156982421875","17","17","17","101.39107513427734","101.39107513427734","101.39107513427734","-213.40341186523438","-213.40341186523438","-213.40341186523438","17","17","17","104.08097839355469","104.08097839355469","104.08097839355469","-220.41259765625","-220.41259765625","-220.41259765625"
"9437184","18","18","18","104.24059295654297","104.24059295654297","104.24059295654297","-214.13534545898438","-214.13534545898438","-214.13534545898438","18","18","18","101.34201049804688","101.34201049804688","101.34201049804688","-206.53126525878906","-206.53126525878906","-206.53126525878906","18","18","18","101.50071716308594","101.50071716308594","101.50071716308594","-206.1279296875","-206.1279296875","-206.1279296875","18","18","18","98.41547393798828","98.41547393798828","98.41547393798828","-199.9193115234375","-199.9193115234375","-199.9193115234375","18","18","18","110.17622375488281","110.17622375488281","110.17622375488281","-226.77735900878906","-226.77735900878906","-226.77735900878906","18","18","18","106.74649047851562","106.74649047851562","106.74649047851562","-217.53765869140625","-217.53765869140625","-217.53765869140625","18","18","18","101.31938934326172","101.31938934326172","101.31938934326172","-205.51895141601562","-205.51895141601562","-205.51895141601562","18","18","18","105.63277435302734","105.63277435302734","105.63277435302734","-213.9720458984375","-213.9720458984375","-213.9720458984375","18","18","18","99.66889953613281","99.66889953613281","99.66889953613281","-203.82159423828125","-203.82159423828125","-203.82159423828125","18","18","18","102.25581359863281","102.25581359863281","102.25581359863281","-209.122314453125","-209.122314453125","-209.122314453125"
"9961472","19","19","19","102.63340759277344","102.63340759277344","102.63340759277344","-203.8478546142578","-203.8478546142578","-203.8478546142578","19","19","19","100.0648422241211","100.0648422241211","100.0648422241211","-197.53424072265625","-197.53424072265625","-197.53424072265625","19","19","19","100.32164001464844","100.32164001464844","100.32164001464844","-197.56178283691406","-197.56178283691406","-197.56178283691406","19","19","19","96.94880676269531","96.94880676269531","96.94880676269531","-190.70469665527344","-190.70469665527344","-190.70469665527344","19","19","19","108.96109771728516","108.96109771728516","108.96109771728516","-217.13986206054688","-217.13986206054688","-217.13986206054688","19","19","19","105.63761138916016","105.63761138916016","105.63761138916016","-208.71926879882812","-208.71926879882812","-208.71926879882812","19","19","19","100.04397583007812","100.04397583007812","100.04397583007812","-196.35501098632812","-196.35501098632812","-196.35501098632812","19","19","19","104.02334594726562","104.02334594726562","104.02334594726562","-204.44369506835938","-204.44369506835938","-204.44369506835938","19","19","19","98.23707580566406","98.23707580566406","98.23707580566406","-195.07362365722656","-195.07362365722656","-195.07362365722656","19","19","19","100.61799621582031","100.61799621582031","100.61799621582031","-199.31375122070312","-199.31375122070312","-199.31375122070312"
"10485760","20","20","20","101.23665618896484","101.23665618896484","101.23665618896484","-194.88829040527344","-194.88829040527344","-194.88829040527344","20","20","20","99.38352966308594","99.38352966308594","99.38352966308594","-189.66055297851562","-189.66055297851562","-189.66055297851562","20","20","20","99.32615661621094","99.32615661621094","99.32615661621094","-189.71084594726562","-189.71084594726562","-189.71084594726562","20","20","20","95.70043182373047","95.70043182373047","95.70043182373047","-182.49163818359375","-182.49163818359375","-182.49163818359375","20","20","20","107.30146789550781","107.30146789550781","107.30146789550781","-206.83154296875","-206.83154296875","-206.83154296875","20","20","20","104.41761779785156","104.41761779785156","104.41761779785156","-199.75048828125","-199.75048828125","-199.75048828125","20","20","20","98.92455291748047","98.92455291748047","98.92455291748047","-187.65060424804688","-187.65060424804688","-187.65060424804688","20","20","20","102.92999267578125","102.92999267578125","102.92999267578125","-195.8831787109375","-195.8831787109375","-195.8831787109375","20","20","20","97.1929702758789","97.1929702758789","97.1929702758789","-186.31494140625","-186.31494140625","-186.31494140625","20","20","20","99.42462921142578","99.42462921142578","99.42462921142578","-190.9193115234375","-190.9193115234375","-190.9193115234375"
"11010048","21","21","21","100.05132293701172","100.05132293701172","100.05132293701172","-186.74029541015625","-186.74029541015625","-186.74029541015625","21","21","21","98.79586029052734","98.79586029052734","98.79586029052734","-182.47219848632812","-182.47219848632812","-182.47219848632812","21","21","21","98.70307922363281","98.70307922363281","98.70307922363281","-182.58314514160156","-182.58314514160156","-182.58314514160156","21","21","21","94.87458038330078","94.87458038330078","94.87458038330078","-175.98492431640625","-175.98492431640625","-175.98492431640625","21","21","21","105.64745330810547","105.64745330810547","105.64745330810547","-196.56732177734375","-196.56732177734375","-196.56732177734375","21","21","21","103.07444763183594","103.07444763183594","103.07444763183594","-191.06951904296875","-191.06951904296875","-191.06951904296875","21","21","21","98.20938873291016","98.20938873291016","98.20938873291016","-180.931640625","-180.931640625","-180.931640625","21","21","21","102.37091064453125","102.37091064453125","102.37091064453125","-189.05267333984375","-189.05267333984375","-189.05267333984375","21","21","21","96.15657043457031","96.15657043457031","96.15657043457031","-178.58560180664062","-178.58560180664062","-178.58560180664062","21","21","21","98.5335693359375","98.5335693359375","98.5335693359375","-183.7491455078125","-183.7491455078125","-183.7491455078125"
"11534336","22","22","22","99.42628479003906","99.42628479003906","99.42628479003906","-180.19427490234375","-180.19427490234375","-180.19427490234375","22","22","22","98.29216003417969","98.29216003417969","98.29216003417969","-176.78952026367188","-176.78952026367188","-176.78952026367188","22","22","22","98.02528381347656","98.02528381347656","98.02528381347656","-175.4337615966797","-175.4337615966797","-175.4337615966797","22","22","22","94.01210021972656","94.01210021972656","94.01210021972656","-168.9041748046875","-168.9041748046875","-168.9041748046875","22","22","22","104.25598907470703","104.25598907470703","104.25598907470703","-187.76943969726562","-187.76943969726562","-187.76943969726562","22","22","22","101.69462585449219","101.69462585449219","101.69462585449219","-183.5953369140625","-183.5953369140625","-183.5953369140625","22","22","22","97.88716125488281","97.88716125488281","97.88716125488281","-175.18646240234375","-175.18646240234375","-175.18646240234375","22","22","22","101.8297348022461","101.8297348022461","101.8297348022461","-182.25369262695312","-182.25369262695312","-182.25369262695312","22","22","22","95.26644897460938","95.26644897460938","95.26644897460938","-171.8304443359375","-171.8304443359375","-171.8304443359375","22","22","22","97.96688079833984","97.96688079833984","97.96688079833984","-177.5070037841797","-177.5070037841797","-177.5070037841797"
"12058624","23","23","23","98.65377807617188","98.65377807617188","98.65377807617188","-174.07904052734375","-174.07904052734375","-174.07904052734375","23","23","23","97.63983154296875","97.63983154296875","97.63983154296875","-171.05563354492188","-171.05563354492188","-171.05563354492188","23","23","23","97.46061706542969","97.46061706542969","97.46061706542969","-169.74986267089844","-169.74986267089844","-169.74986267089844","23","23","23","93.49966430664062","93.49966430664062","93.49966430664062","-163.0691375732422","-163.0691375732422","-163.0691375732422","23","23","23","103.5235824584961","103.5235824584961","103.5235824584961","-181.45455932617188","-181.45455932617188","-181.45455932617188","23","23","23","100.58027648925781","100.58027648925781","100.58027648925781","-176.20323181152344","-176.20323181152344","-176.20323181152344","23","23","23","97.7119140625","97.7119140625","97.7119140625","-169.95199584960938","-169.95199584960938","-169.95199584960938","23","23","23","101.38146209716797","101.38146209716797","101.38146209716797","-175.94827270507812","-175.94827270507812","-175.94827270507812","23","23","23","94.43296813964844","94.43296813964844","94.43296813964844","-165.481201171875","-165.481201171875","-165.481201171875","23","23","23","97.6865234375","97.6865234375","97.6865234375","-172.44924926757812","-172.44924926757812","-172.44924926757812"
"12582912","24","24","24","106.61930847167969","106.61930847167969","106.61930847167969","-202.53045654296875","-202.53045654296875","-202.53045654296875","24","24","24","106.30928039550781","106.30928039550781","106.30928039550781","-202.07366943359375","-202.07366943359375","-202.07366943359375","24","24","24","105.72874450683594","105.72874450683594","105.72874450683594","-200.107177734375","-200.107177734375","-200.107177734375","24","24","24","101.25393676757812","101.25393676757812","101.25393676757812","-191.0407257080078","-191.0407257080078","-191.0407257080078","24","24","24","112.36686706542969","112.36686706542969","112.36686706542969","-212.38853454589844","-212.38853454589844","-212.38853454589844","24","24","24","108.21453094482422","108.21453094482422","108.21453094482422","-203.14175415039062","-203.14175415039062","-203.14175415039062","24","24","24","106.14830780029297","106.14830780029297","106.14830780029297","-200.76278686523438","-200.76278686523438","-200.76278686523438","24","24","24","109.77796936035156","109.77796936035156","109.77796936035156","-205.97711181640625","-205.97711181640625","-205.97711181640625","24","24","24","103.15851593017578","103.15851593017578","103.15851593017578","-196.98318481445312","-196.98318481445312","-196.98318481445312","24","24","24","107.13627624511719","107.13627624511719","107.13627624511719","-205.1956024169922","-205.1956024169922","-205.1956024169922"
"13107200","25","25","25","112.62784576416016","112.62784576416016","112.62784576416016","-224.11456298828125","-224.11456298828125","-224.11456298828125","25","25","25","112.71876525878906","112.71876525878906","112.71876525878906","-224.57492065429688","-224.57492065429688","-224.57492065429688","25","25","25","112.39403533935547","112.39403533935547","112.39403533935547","-223.6387939453125","-223.6387939453125","-223.6387939453125","25","25","25","107.01860046386719","107.01860046386719","107.01860046386719","-212.41415405273438","-212.41415405273438","-212.41415405273438","25","25","25","119.44578552246094","119.44578552246094","119.44578552246094","-236.08450317382812","-236.08450317382812","-236.08450317382812","25","25","25","114.23379516601562","114.23379516601562","114.23379516601562","-223.51589965820312","-223.51589965820312","-223.51589965820312","25","25","25","112.74746704101562","112.74746704101562","112.74746704101562","-224.2698974609375","-224.2698974609375","-224.2698974609375","25","25","25","116.3066635131836","116.3066635131836","116.3066635131836","-228.3419647216797","-228.3419647216797","-228.3419647216797","25","25","25","110.16404724121094","110.16404724121094","110.16404724121094","-221.22372436523438","-221.22372436523438","-221.22372436523438","25","25","25","113.94239807128906","113.94239807128906","113.94239807128906","-228.92437744140625","-228.92437744140625","-228.92437744140625"
"13631488","26","26","26","109.91400146484375","109.91400146484375","109.91400146484375","-210.3541259765625","-210.3541259765625","-210.3541259765625","26","26","26","111.08473205566406","111.08473205566406","111.08473205566406","-213.60952758789062","-213.60952758789062","-213.60952758789062","26","26","26","111.03129577636719","111.03129577636719","111.03129577636719","-213.40338134765625","-213.40338134765625","-213.40338134765625","26","26","26","104.09609985351562","104.09609985351562","104.09609985351562","-198.0662384033203","-198.0662384033203","-198.0662384033203","26","26","26","118.29861450195312","118.29861450195312","118.29861450195312","-227.046875","-227.046875","-227.046875","26","26","26","112.87831115722656","112.87831115722656","112.87831115722656","-213.70469665527344","-213.70469665527344","-213.70469665527344","26","26","26","110.91587829589844","110.91587829589844","110.91587829589844","-213.46099853515625","-213.46099853515625","-213.46099853515625","26","26","26","114.73021697998047","114.73021697998047","114.73021697998047","-217.63946533203125","-217.63946533203125","-217.63946533203125","26","26","26","108.75321960449219","108.75321960449219","108.75321960449219","-210.61831665039062","-210.61831665039062","-210.61831665039062","26","26","26","112.28524017333984","112.28524017333984","112.28524017333984","-217.81497192382812","-217.81497192382812","-217.81497192382812"
"14155776","27","27","27","105.39949035644531","105.39949035644531","105.39949035644531","-187.61904907226562","-187.61904907226562","-187.61904907226562","27","27","27","107.269775390625","107.269775390625","107.269775390625","-191.60440063476562","-191.60440063476562","-191.60440063476562","27","27","27","106.64421081542969","106.64421081542969","106.64421081542969","-188.2320556640625","-188.2320556640625","-188.2320556640625","27","27","27","99.80819702148438","99.80819702148438","99.80819702148438","-175.84170532226562","-175.84170532226562","-175.84170532226562","27","27","27","114.56587219238281","114.56587219238281","114.56587219238281","-207.94915771484375","-207.94915771484375","-207.94915771484375","27","27","27","110.09184265136719","110.09184265136719","110.09184265136719","-196.1188201904297","-196.1188201904297","-196.1188201904297","27","27","27","107.84986114501953","107.84986114501953","107.84986114501953","-194.7799530029297","-194.7799530029297","-194.7799530029297","27","27","27","110.88298034667969","110.88298034667969","110.88298034667969","-196.78350830078125","-196.78350830078125","-196.78350830078125","27","27","27","104.30976867675781","104.30976867675781","104.30976867675781","-186.17364501953125","-186.17364501953125","-186.17364501953125","27","27","27","108.48497772216797","108.48497772216797","108.48497772216797","-196.11878967285156","-196.11878967285156","-196.11878967285156"
"14680064","28","28","28","104.70529174804688","104.70529174804688","104.70529174804688","-181.0103302001953","-181.0103302001953","-181.0103302001953","28","28","28","106.12210083007812","106.12210083007812","106.12210083007812","-181.84678649902344","-181.84678649902344","-181.84678649902344","28","28","28","106.08287811279297","106.08287811279297","106.08287811279297","-179.58041381835938","-179.58041381835938","-179.58041381835938","28","28","28","99.61184692382812","99.61184692382812","99.61184692382812","-170.06581115722656","-170.06581115722656","-170.06581115722656","28","28","28","113.98085021972656","113.98085021972656","113.98085021972656","-201.01220703125","-201.01220703125","-201.01220703125","28","28","28","110.31816101074219","110.31816101074219","110.31816101074219","-191.36550903320312","-191.36550903320312","-191.36550903320312","28","28","28","107.60433197021484","107.60433197021484","107.60433197021484","-188.34457397460938","-188.34457397460938","-188.34457397460938","28","28","28","109.98131561279297","109.98131561279297","109.98131561279297","-187.79244995117188","-187.79244995117188","-187.79244995117188","28","28","28","103.93490600585938","103.93490600585938","103.93490600585938","-178.8406982421875","-178.8406982421875","-178.8406982421875","28","28","28","107.4858627319336","107.4858627319336","107.4858627319336","-186.39089965820312","-186.39089965820312","-186.39089965820312"
"15204352","29","29","29","105.87275695800781","105.87275695800781","105.87275695800781","-181.38186645507812","-181.38186645507812","-181.38186645507812","29","29","29","106.6993408203125","106.6993408203125","106.6993408203125","-180.47105407714844","-180.47105407714844","-180.47105407714844","29","29","29","107.18771362304688","107.18771362304688","107.18771362304688","-179.395263671875","-179.395263671875","-179.395263671875","29","29","29","99.96139526367188","99.96139526367188","99.96139526367188","-167.29165649414062","-167.29165649414062","-167.29165649414062","29","29","29","114.32862854003906","114.32862854003906","114.32862854003906","-197.10430908203125","-197.10430908203125","-197.10430908203125","29","29","29","111.82550048828125","111.82550048828125","111.82550048828125","-191.46624755859375","-191.46624755859375","-191.46624755859375","29","29","29","108.29055786132812","108.29055786132812","108.29055786132812","-187.09780883789062","-187.09780883789062","-187.09780883789062","29","29","29","109.87773895263672","109.87773895263672","109.87773895263672","-183.15960693359375","-183.15960693359375","-183.15960693359375","29","29","29","105.33116149902344","105.33116149902344","105.33116149902344","-179.49642944335938","-179.49642944335938","-179.49642944335938","29","29","29","108.61933135986328","108.61933135986328","108.61933135986328","-185.69158935546875","-185.69158935546875","-185.69158935546875"
